resource_id,title,subject,institution,learning_product,level,duration_raw,hours_estimate,skills_raw,skills_list,skill_count,rating,reviews
coursera_1296,Experimental Design Basics,Data Science,Arizona State University,Course,intermediate,1 - 3 Months,40,"Experimentation, Sample Size Determination, Research Design, Statistical Analysis, Statistical Methods, Statistical Hypothesis Testing, Sampling (Statistics), Statistical Software, A/B Testing, Data Analysis, Estimation, Descriptive Statistics, Quality Control, Variance Analysis","['Experimentation', 'Sample Size Determination', 'Research Design', 'Statistical Analysis', 'Statistical Methods', 'Statistical Hypothesis Testing', 'Sampling (Statistics)', 'Statistical Software', 'A/B Testing', 'Data Analysis', 'Estimation', 'Descriptive Statistics', 'Quality Control', 'Variance Analysis']",14,4.5,16
coursera_1297,Data-Driven Animation for Science Communication,Data Science,"University of California, Santa Cruz",Course,intermediate,1 - 3 Months,40,"Scientific Visualization, Data Visualization Software, Data Presentation, Data Storytelling, Graphics Software, Visualization (Computer Graphics), Storyboarding, Peer Review, Post-Production, Computer Graphics, Technical Communication, Style Guides, Scripting, Adobe Creative Cloud, Adobe Illustrator, Code Review, Editing, Scripting Languages, Autodesk, Adobe Photoshop","['Scientific Visualization', 'Data Visualization Software', 'Data Presentation', 'Data Storytelling', 'Graphics Software', 'Visualization (Computer Graphics)', 'Storyboarding', 'Peer Review', 'Post-Production', 'Computer Graphics', 'Technical Communication', 'Style Guides', 'Scripting', 'Adobe Creative Cloud', 'Adobe Illustrator', 'Code Review', 'Editing', 'Scripting Languages', 'Autodesk', 'Adobe Photoshop']",20,4.2,757
coursera_1298,Developing AI Policy,Data Science,Fred Hutchinson Cancer Center,Course,beginner,1 - 4 Weeks,20,"Policy Development, Data Ethics, Human Resource Policies, Compliance Training, Stakeholder Engagement, Compliance Management, Procedure Development, Artificial Intelligence, Law, Regulation, and Compliance, Governance, Stakeholder Communications, Business Ethics, Ethical Standards And Conduct, Regulatory Requirements, General Data Protection Regulation (GDPR), Generative AI, Organizational Strategy, Data Security, Business Risk Management","['Policy Development', 'Data Ethics', 'Human Resource Policies', 'Compliance Training', 'Stakeholder Engagement', 'Compliance Management', 'Procedure Development', 'Artificial Intelligence', 'Law', 'Regulation', 'and Compliance', 'Governance', 'Stakeholder Communications', 'Business Ethics', 'Ethical Standards And Conduct', 'Regulatory Requirements', 'General Data Protection Regulation (GDPR)', 'Generative AI', 'Organizational Strategy', 'Data Security', 'Business Risk Management']",21,4.5,873
coursera_1299,Framework for Data Collection and Analysis,Data Science,"University of Maryland, College Park",Course,intermediate,1 - 4 Weeks,20,"Data Collection, Business Research, Survey Creation, Data Quality, Data Analysis, Data Validation, Sampling (Statistics), Employee Surveys, Quality Assessment, Data Access, Exploratory Data Analysis","['Data Collection', 'Business Research', 'Survey Creation', 'Data Quality', 'Data Analysis', 'Data Validation', 'Sampling (Statistics)', 'Employee Surveys', 'Quality Assessment', 'Data Access', 'Exploratory Data Analysis']",11,4.4,213
coursera_1300,Getting Started with Data Analytics on AWS,Data Science,Amazon Web Services,Course,beginner,1 - 4 Weeks,20,"Descriptive Analytics, Analytics, Data Analysis, Dashboard, AWS Identity and Access Management (IAM), Data Visualization, Amazon Web Services, Exploratory Data Analysis, Amazon S3, Business Intelligence, Cloud Computing, Cloud Security","['Descriptive Analytics', 'Analytics', 'Data Analysis', 'Dashboard', 'AWS Identity and Access Management (IAM)', 'Data Visualization', 'Amazon Web Services', 'Exploratory Data Analysis', 'Amazon S3', 'Business Intelligence', 'Cloud Computing', 'Cloud Security']",12,4.7,28
coursera_1301,Microsoft Azure Machine Learning,Data Science,Microsoft,Course,beginner,1 - 4 Weeks,20,"Unsupervised Learning, Microsoft Azure, Applied Machine Learning, Regression Analysis, Predictive Modeling, Machine Learning, Classification And Regression Tree (CART), Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Supervised Learning","['Unsupervised Learning', 'Microsoft Azure', 'Applied Machine Learning', 'Regression Analysis', 'Predictive Modeling', 'Machine Learning', 'Classification And Regression Tree (CART)', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Artificial Intelligence', 'Supervised Learning']",10,4.9,135
coursera_1302,Statistics and Applied Data Analysis,Data Science,University of Colorado Boulder,Specialization,beginner,3 - 6 Months,100,"Statistical Hypothesis Testing, Descriptive Statistics, Statistical Visualization, Data Transformation, Data Cleansing, Statistical Analysis, Regression Analysis, Statistical Programming, Probability, Probability Distribution, Sampling (Statistics), Box Plots, Histogram, R Programming, Statistical Methods, Scatter Plots, Microsoft Excel, Probability & Statistics, Statistics, Data Import/Export","['Statistical Hypothesis Testing', 'Descriptive Statistics', 'Statistical Visualization', 'Data Transformation', 'Data Cleansing', 'Statistical Analysis', 'Regression Analysis', 'Statistical Programming', 'Probability', 'Probability Distribution', 'Sampling (Statistics)', 'Box Plots', 'Histogram', 'R Programming', 'Statistical Methods', 'Scatter Plots', 'Microsoft Excel', 'Probability & Statistics', 'Statistics', 'Data Import/Export']",20,4.6,1600
coursera_1303,GPT Vision: Seeing the World through Generative AI,Data Science,Vanderbilt University,Course,beginner,1 - 4 Weeks,20,"ChatGPT, Generative AI, Image Analysis, Data Capture, OpenAI, Data Analysis, Organizational Skills, Computer Vision, Data Storytelling, Creativity, Artificial Intelligence, Data Integration, Problem Solving, Cooking","['ChatGPT', 'Generative AI', 'Image Analysis', 'Data Capture', 'OpenAI', 'Data Analysis', 'Organizational Skills', 'Computer Vision', 'Data Storytelling', 'Creativity', 'Artificial Intelligence', 'Data Integration', 'Problem Solving', 'Cooking']",14,4.7,4100
coursera_1304,Estadística y probabilidad,Data Science,Universidad Nacional Autónoma de México,Course,beginner,1 - 4 Weeks,20,"Descriptive Statistics, Statistics, Data Analysis, Statistical Methods, Correlation Analysis, Statistical Analysis, Data Presentation, Probability, Data-Driven Decision-Making, Quantitative Research, Regression Analysis, Probability Distribution, Exploratory Data Analysis, Graphing","['Descriptive Statistics', 'Statistics', 'Data Analysis', 'Statistical Methods', 'Correlation Analysis', 'Statistical Analysis', 'Data Presentation', 'Probability', 'Data-Driven Decision-Making', 'Quantitative Research', 'Regression Analysis', 'Probability Distribution', 'Exploratory Data Analysis', 'Graphing']",14,4.5,477
coursera_1305,Managing Big Data with MySQL,Data Science,Duke University,Course,mixed,1 - 3 Months,40,"Database Design, MySQL, Relational Databases, SQL, Data Modeling, Databases, Business Analytics, Big Data, Business Analysis, Data Analysis, Data Manipulation, Data Management","['Database Design', 'MySQL', 'Relational Databases', 'SQL', 'Data Modeling', 'Databases', 'Business Analytics', 'Big Data', 'Business Analysis', 'Data Analysis', 'Data Manipulation', 'Data Management']",12,4.8,142
coursera_1306,Recommendation Systems on Google Cloud,Data Science,Google Cloud,Course,advanced,1 - 3 Months,40,"Reinforcement Learning, Google Cloud Platform, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Machine Learning Algorithms, Deep Learning, Applied Machine Learning, Unsupervised Learning, Artificial Neural Networks, Algorithms","['Reinforcement Learning', 'Google Cloud Platform', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Machine Learning', 'Machine Learning Algorithms', 'Deep Learning', 'Applied Machine Learning', 'Unsupervised Learning', 'Artificial Neural Networks', 'Algorithms']",10,4.2,232
coursera_1307,Computer Vision with Embedded Machine Learning,Data Science,Edge Impulse,Course,intermediate,1 - 4 Weeks,20,"Computer Vision, Image Analysis, Artificial Neural Networks, Embedded Systems, Embedded Software, Deep Learning, Data Ethics, Machine Learning, Artificial Intelligence, Python Programming","['Computer Vision', 'Image Analysis', 'Artificial Neural Networks', 'Embedded Systems', 'Embedded Software', 'Deep Learning', 'Data Ethics', 'Machine Learning', 'Artificial Intelligence', 'Python Programming']",10,4.9,87
coursera_1308,SQL for Data Science Capstone Project,Data Science,"University of California, Davis",Course,intermediate,1 - 4 Weeks,20,"Presentations, SQL, Descriptive Statistics, Data Storytelling, Peer Review, Exploratory Data Analysis, Statistical Analysis, Data Modeling, Performance Metric, Business Analytics, Text Mining, Data Science, Data Import/Export, Target Audience, Data Manipulation, Proposal Development","['Presentations', 'SQL', 'Descriptive Statistics', 'Data Storytelling', 'Peer Review', 'Exploratory Data Analysis', 'Statistical Analysis', 'Data Modeling', 'Performance Metric', 'Business Analytics', 'Text Mining', 'Data Science', 'Data Import/Export', 'Target Audience', 'Data Manipulation', 'Proposal Development']",16,4.7,48
coursera_1309,The Role of the CEO in Navigating GenAI,Data Science,Coursera,Course,beginner,1 - 4 Weeks,20,"Generative AI, Business Leadership, Thought Leadership, Strategic Leadership, Business Communication, Digital Transformation, Strategic Decision-Making, Data-Driven Decision-Making, Organizational Change, Artificial Intelligence, Emerging Technologies, Business Strategy","['Generative AI', 'Business Leadership', 'Thought Leadership', 'Strategic Leadership', 'Business Communication', 'Digital Transformation', 'Strategic Decision-Making', 'Data-Driven Decision-Making', 'Organizational Change', 'Artificial Intelligence', 'Emerging Technologies', 'Business Strategy']",12,4.7,164
coursera_1310,Statistical Inference and Hypothesis Testing in Data Science Applications,Data Science,University of Colorado Boulder,Course,intermediate,1 - 3 Months,40,"Statistical Hypothesis Testing, Statistical Methods, Data Ethics, Probability & Statistics, Statistical Inference, Statistical Analysis, Quantitative Research, Statistics, Probability Distribution","['Statistical Hypothesis Testing', 'Statistical Methods', 'Data Ethics', 'Probability & Statistics', 'Statistical Inference', 'Statistical Analysis', 'Quantitative Research', 'Statistics', 'Probability Distribution']",9,4.0,558
coursera_1311,Introduction to Statistical Analysis:  Hypothesis Testing,Data Science,SAS,Course,intermediate,1 - 4 Weeks,20,"Statistical Hypothesis Testing, Statistical Analysis, Correlation Analysis, SAS (Software), Regression Analysis, Statistical Methods, Probability & Statistics, Statistical Modeling, Plot (Graphics), Data Analysis, Analysis","['Statistical Hypothesis Testing', 'Statistical Analysis', 'Correlation Analysis', 'SAS (Software)', 'Regression Analysis', 'Statistical Methods', 'Probability & Statistics', 'Statistical Modeling', 'Plot (Graphics)', 'Data Analysis', 'Analysis']",11,4.5,1400
coursera_1312,Command Line Tools for Genomic Data Science,Data Science,Johns Hopkins University,Course,mixed,1 - 4 Weeks,20,"Unix Commands, Bioinformatics, Unix, Data Management, Command-Line Interface, Linux Commands, Big Data, Shell Script, Data Manipulation, File Management","['Unix Commands', 'Bioinformatics', 'Unix', 'Data Management', 'Command-Line Interface', 'Linux Commands', 'Big Data', 'Shell Script', 'Data Manipulation', 'File Management']",10,4.9,276
coursera_1313,Data Visualization,Data Science,University of Illinois Urbana-Champaign,Course,mixed,1 - 3 Months,40,"Data Visualization, Data Visualization Software, Data Presentation, Interactive Data Visualization, Data Storytelling, Dashboard, Visualization (Computer Graphics), Tableau Software, Plot (Graphics), Graphing","['Data Visualization', 'Data Visualization Software', 'Data Presentation', 'Interactive Data Visualization', 'Data Storytelling', 'Dashboard', 'Visualization (Computer Graphics)', 'Tableau Software', 'Plot (Graphics)', 'Graphing']",10,4.7,1100
coursera_1314,Structured Query Language (SQL) using SAS,Data Science,SAS,Course,mixed,1 - 3 Months,40,"SQL, SAS (Software), Database Management, Query Languages, Data Access, Relational Databases, Data Presentation, Data Manipulation, Data Integration, Data Processing, Data Analysis","['SQL', 'SAS (Software)', 'Database Management', 'Query Languages', 'Data Access', 'Relational Databases', 'Data Presentation', 'Data Manipulation', 'Data Integration', 'Data Processing', 'Data Analysis']",11,4.3,169
coursera_1315,SAS Visual Business Analytics,Data Science,SAS,Professional Certificate,beginner,3 - 6 Months,100,"SAS (Software), Network Analysis, Trend Analysis, Data Manipulation, Data Analysis, Forecasting, Data Quality, Text Mining, Ad Hoc Reporting, Spatial Data Analysis, Data Visualization Software, Spatial Analysis, Analytics, Time Series Analysis and Forecasting, Business Analytics, Data Visualization, Interactive Data Visualization, Data-Driven Decision-Making, Business Reporting, Exploratory Data Analysis","['SAS (Software)', 'Network Analysis', 'Trend Analysis', 'Data Manipulation', 'Data Analysis', 'Forecasting', 'Data Quality', 'Text Mining', 'Ad Hoc Reporting', 'Spatial Data Analysis', 'Data Visualization Software', 'Spatial Analysis', 'Analytics', 'Time Series Analysis and Forecasting', 'Business Analytics', 'Data Visualization', 'Interactive Data Visualization', 'Data-Driven Decision-Making', 'Business Reporting', 'Exploratory Data Analysis']",20,4.7,94
